URL,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
https://open.spotify.com/track/1PZrgNt6DYEcKhK3PHUngt,0.463,Fiesta de Punta USA,0.565,268560.0,0.888,False,https://i.scdn.co/image/c9f501976879c77489557befaa5b69fb309e2969,0.000411,9.0,0.0674,-6.341,1.0,23.0,0.112,146.966,4.0,0.753
https://open.spotify.com/track/6qXq77FGEbnzB7xqvgiqeN,0.0366,Tear Drops and Balloons,0.419,54267.0,0.222,True,https://i.scdn.co/image/ba71c1e0c12a20cc74d7d3c8eb926afdd3bf3038,0.0,8.0,0.11,-23.185,1.0,23.0,0.832,166.238,1.0,0.413
https://open.spotify.com/track/6t4Sbn7GLk3yR8UnGFIZr0,0.0173,"Batalla de las Puntas, Vol. 1",0.388,282723.0,0.803,False,https://i.scdn.co/image/2c61c0065db2a7b8e437380d137013ccd0397d85,0.000238,7.0,0.0542,-10.707,1.0,17.0,0.126,143.965,4.0,0.44
https://open.spotify.com/track/3SNpFJfBB3tTMrnCQoCy3U,0.643,"Salsa Love, Vol. 1",0.662,275533.0,0.729,False,https://i.scdn.co/image/5d6936609a44cb41bc524ab9e69d5254fdb2e688,0.000116,3.0,0.0643,-3.999,1.0,30.0,0.0366,80.647,4.0,0.871
https://open.spotify.com/track/6T70cjSSjFuN0XxmRnDT3h,0.121,De Punta a Punta,0.58,242787.0,0.76,False,https://i.scdn.co/image/ff44a7a12a8b171bb66a47a3f69e5d7a3270e047,0.0,8.0,0.0951,-5.236,1.0,22.0,0.0453,88.657,4.0,0.78
https://open.spotify.com/track/6C9kXoRDe4Ng2tBpkekAsC,0.774,De Punta a Punta,0.783,155947.0,0.483,False,https://i.scdn.co/image/c7c372dafb177ee2ceae3d2099e53af454a94da2,9.05e-05,10.0,0.0854,-5.135,1.0,19.0,0.0827,109.356,4.0,0.979
https://open.spotify.com/track/6VFs2oGRuUEU7yOo1N7w2j,0.273,De Punta a Punta,0.683,177173.0,0.6,False,https://i.scdn.co/image/c7c372dafb177ee2ceae3d2099e53af454a94da2,0.0129,1.0,0.207,-3.616,0.0,19.0,0.0399,109.809,4.0,0.707
https://open.spotify.com/track/1WYm3DmrrGiDa1f7rmxfVW,0.335,Neththara,0.66,275800.0,0.503,False,https://i.scdn.co/image/28625733cca9bedd8670100e206ad88d7b9ad00a,0.0,7.0,0.0775,-8.032,1.0,29.0,0.037,112.895,3.0,0.473
https://open.spotify.com/track/1cxbG7GXmiOAcoPJRNSyWb,0.798,Sinhala Super Hits,0.661,235955.0,0.387,False,https://i.scdn.co/image/99dc1c46d4755f2b01bafacbfdc30d5f877af362,0.000249,5.0,0.29,-6.483,1.0,19.0,0.0266,90.064,4.0,0.328
https://open.spotify.com/track/7gzZlm7iZHZT0mNJN3ymzy,0.671,Sinhala Super Hits,0.718,236301.0,0.515,False,https://i.scdn.co/image/99dc1c46d4755f2b01bafacbfdc30d5f877af362,0.00258,0.0,0.22,-7.958,0.0,17.0,0.0302,119.911,4.0,0.694
https://open.spotify.com/track/63dPEeLwrPLjqsBpSrHZq5,0.408,Neththara Project 4,0.499,276440.0,0.521,False,https://i.scdn.co/image/4473ccccf3d93b3e24cfea2ee96210dce8141bec,0.0,7.0,0.083,-8.251,1.0,7.0,0.0431,113.013,3.0,0.412
https://open.spotify.com/track/52vk7AZHBFofyAHOUcDmUH,0.469,Sinhala Super Hits,0.629,235385.0,0.809,False,https://i.scdn.co/image/99dc1c46d4755f2b01bafacbfdc30d5f877af362,0.000496,0.0,0.185,-5.653,0.0,8.0,0.0327,117.031,4.0,0.661
https://open.spotify.com/track/4Oh0O3OwxFmAqQ417VzTju,0.242,Dancing Star (Sinhala),0.874,202707.0,0.62,False,https://i.scdn.co/image/4b9b492fec0e2d2e7a7bf07a620f1bd4c47515b0,0.0,5.0,0.083,-6.488,0.0,8.0,0.362,119.967,4.0,0.841
https://open.spotify.com/track/78CBuNXF3JulBCzGZ2GLpo,2.04e-05,Loop Soup,0.401,368640.0,0.807,False,https://i.scdn.co/image/d5f11537624133e6c27c7ba5f2d5af5d459cbaf0,0.898,4.0,0.109,-7.081,0.0,0.0,0.0494,187.022,3.0,0.0671
https://open.spotify.com/track/6DjGc8jHBkVZTPjaEcQyY5,0.397,Beig Gee,0.513,220396.0,0.568,False,https://i.scdn.co/image/6798f79ca965cb4c4e3dfb2826f0eaa5c04163ed,0.00266,0.0,0.0814,-9.179,1.0,0.0,0.0475,145.758,3.0,0.913
https://open.spotify.com/track/7nFRDfXAqd485LCzjL3lrW,0.051,Jock Jam,0.839,242267.0,0.748,False,https://i.scdn.co/image/03499c8e92c5181bf27e38e14f4faeea4b9e13c9,0.0,9.0,0.343,-8.156,0.0,4.0,0.0723,104.997,4.0,0.836
https://open.spotify.com/track/3cM1bk6PQMXRY3qbSiwc2p,0.899,"Chandra (Sri Lanka, Vol.6)",0.731,189240.0,0.36,False,https://i.scdn.co/image/d3d31f619b6b523244468259a6d7e78822842b8a,0.0612,11.0,0.0876,-11.665,1.0,0.0,0.118,166.121,3.0,0.916
https://open.spotify.com/track/2MRxPJPrGBQOCIKaz9Pqk7,0.848,Obe Dethol,0.514,222679.0,0.34,False,https://i.scdn.co/image/0bea6d2a148f02087a71a702057becaf2a631323,0.0013,3.0,0.343,-13.087,1.0,3.0,0.0355,137.897,3.0,0.737
https://open.spotify.com/track/7GLwPAvCob2n4K2MoOoJUv,0.0573,Sinahawen Ho,0.528,294230.0,0.674,False,https://i.scdn.co/image/16e440a6160657e90a2f2c0b4c087d64777ed5da,0.0617,7.0,0.0513,-9.327,1.0,0.0,0.086,131.709,4.0,0.828
https://open.spotify.com/track/5iteYs5NYkstwjjweJCFrV,0.512,Hamadema Sithin,0.757,235848.0,0.865,False,https://i.scdn.co/image/108fc15f96ce1505121b37d546f1674c68232e4e,0.0,10.0,0.102,-5.585,0.0,0.0,0.151,150.02,3.0,0.962
https://open.spotify.com/track/411dfOzFCGm9owlyYNPnDz,0.317,Sinhala New Year Songs,0.513,222320.0,0.415,False,https://i.scdn.co/image/639e732e9e5c1edd8652bef2b74dc0ebc9528232,0.00305,0.0,0.0782,-14.831,1.0,0.0,0.0498,145.708,3.0,0.934
https://open.spotify.com/track/33woXWjmgt1b4cXL0KYRh3,0.116,Sina See,0.685,239457.0,0.817,False,https://i.scdn.co/image/626cff0fc340c2de726313ff09c0d7ce5dadafb0,0.0,9.0,0.448,-4.635,1.0,5.0,0.0627,159.98,4.0,0.816
https://open.spotify.com/track/3wyu8d8hsnwS3JrOkC8wwY,0.181,Inner Sense (Sinhala),0.693,249693.0,0.488,False,https://i.scdn.co/image/f22861d5e949b333bb7e322128c4c015ed901012,1.04e-05,5.0,0.104,-10.878,1.0,0.0,0.0461,79.987,4.0,0.383
https://open.spotify.com/track/4w5Zt10NG28i9x4mEGNlfR,0.661,Amma - Maa - Aama,0.606,253521.0,0.452,False,https://i.scdn.co/image/89c6d40e833e484ba01739382624a504cc5c5e88,0.000217,9.0,0.221,-10.647,1.0,0.0,0.028,141.978,4.0,0.455
https://open.spotify.com/track/273rknkqbWKxsjDOJPa682,0.256,Lakshitha,0.897,206653.0,0.632,False,https://i.scdn.co/image/1a919b782216983c84f3fcb17c7b9730c3f9e9e8,9.74e-05,8.0,0.127,-7.946,1.0,0.0,0.267,98.026,4.0,0.634
https://open.spotify.com/track/1xh12zXvk3ppvtlTvP4aW3,0.181,Piayaneni,0.447,204467.0,0.769,False,https://i.scdn.co/image/73cd105f40adf721fa323bc55eab628364592e62,0.0,8.0,0.119,-5.375,1.0,0.0,0.133,98.31,3.0,0.962
https://open.spotify.com/track/7M9c90PmaG9YmOPzTsJN9q,0.0567,Aarambaya (Origin),0.809,227507.0,0.778,False,https://i.scdn.co/image/a2da58657619092f6a846fc55c7152fe8a53b1e5,0.000133,7.0,0.0807,-6.982,1.0,0.0,0.028,98.008,4.0,0.642
https://open.spotify.com/track/0q558AdYHoRsiZJmVA4Wuz,0.0789,Vissai Vissay (The Official ICC WT20 SL 2012 Song),0.744,175627.0,0.824,False,https://i.scdn.co/image/35945cc29b99dd895582c318d8e446ec310aa48d,0.0,0.0,0.0617,-7.775,1.0,0.0,0.187,128.056,4.0,0.854
https://open.spotify.com/track/3oRKLXXAsllfSfk7WJ48Lh,0.546,Manusatha,0.733,434405.0,0.655,False,https://i.scdn.co/image/24068da461f6feec912554c394b722841944c232,0.0,7.0,0.132,-6.023,1.0,1.0,0.243,95.965,4.0,0.245
https://open.spotify.com/track/2Sw0aP7FONRvwbc8T6bSE7,0.177,Despacito (The Sinhala Version),0.593,258880.0,0.735,False,https://i.scdn.co/image/51bb3df060e5d5a57121061c3d6766ccb3794d9f,3.69e-06,2.0,0.313,-7.205,1.0,1.0,0.0863,177.927,4.0,0.546
https://open.spotify.com/track/1W8ME3m5qXB3LINwapF1cZ,0.959,10 Day - Vipassana Discourse - Sinhala,0.621,4638224.0,0.22,False,https://i.scdn.co/image/754000fcef98ef2c72e9b4d97a2aa55a1fce5166,0.0,3.0,0.342,-16.46,1.0,0.0,0.929,81.295,4.0,0.334
https://open.spotify.com/track/72J8XNqzkUQtenE16laqZj,0.985,10 Day - Vipassana Discourse - Sinhala,0.626,4440555.0,0.184,False,https://i.scdn.co/image/754000fcef98ef2c72e9b4d97a2aa55a1fce5166,5.64e-06,5.0,0.12,-17.686,0.0,0.0,0.924,165.937,4.0,0.274
https://open.spotify.com/track/3xgK660fsZH7ZDcOMfIdfB,0.000821,VHS,0.389,189707.0,0.748,False,https://i.scdn.co/image/d525ee687f6d2b62082f52bbe9953a0339f9b2c7,0.00058,2.0,0.358,-4.461,1.0,65.0,0.0805,78.056,4.0,0.216
https://open.spotify.com/track/5wnfZ7VjDpZNyfJkqc9I1d,0.00422,Jungle (Remix),0.44,207613.0,0.78,False,https://i.scdn.co/image/c691aa9bca3bf80f7871461b2ccd99f3898abe96,1.43e-05,2.0,0.367,-4.011,1.0,57.0,0.278,78.121,4.0,0.256
https://open.spotify.com/track/5F2lWCeBZMxpo6SG1Q3PlL,0.0652,Layers,0.743,184987.0,0.736,False,https://i.scdn.co/image/76a8616ed26dafcfd17ece93cf3578fec10b884e,0.0078,2.0,0.12,-4.849,1.0,63.0,0.0628,119.981,4.0,0.605
https://open.spotify.com/track/4XTke0Mr736OTH1TK7hqHU,0.981,The Tragedy of the Commons,0.0901,220000.0,0.019,False,https://i.scdn.co/image/e42ee7cda6011be56fa7eaad7edd0a15a4b38e8b,0.915,8.0,0.134,-30.596,1.0,50.0,0.037,62.976,4.0,0.0467
https://open.spotify.com/track/6qxQLXOAboXpXHcHTMYC1K,0.106,Rumble And Sway EP,0.645,185867.0,0.821,False,https://i.scdn.co/image/ff0b0dd4924c2efe1d8acfad89088cc73796a5c3,5.38e-05,1.0,0.127,-4.912,1.0,41.0,0.248,79.986,4.0,0.682
https://open.spotify.com/track/60sZFjdcpkMD8nrnw7RnRQ,0.341,Cadillactica (Deluxe),0.724,254307.0,0.642,False,https://i.scdn.co/image/f1ed13164322c82a0cc99c610302f2af605afa6e,0.00207,2.0,0.151,-7.259,1.0,39.0,0.105,92.534,4.0,0.173
https://open.spotify.com/track/3E1BbOMqKUlN4VyXZKlEkk,0.0426,VHS 2.0,0.43,280813.0,0.592,False,https://i.scdn.co/image/ed83a9690f776e8f4703b03783068f2ac29d0948,0.0,0.0,0.114,-4.882,1.0,38.0,0.0852,139.59,4.0,0.205
https://open.spotify.com/track/5fQ8zHRjtlN9Unfiaz4OQf,0.228,Rumble And Sway EP,0.457,220613.0,0.443,False,https://i.scdn.co/image/ff0b0dd4924c2efe1d8acfad89088cc73796a5c3,2.65e-06,5.0,0.135,-8.396,0.0,35.0,0.0325,142.111,3.0,0.306
https://open.spotify.com/track/5COKU86j0iPUfZ8IAU8Vqs,0.117,VHS 2.0,0.487,206293.0,0.645,False,https://i.scdn.co/image/ed83a9690f776e8f4703b03783068f2ac29d0948,0.0,0.0,0.105,-5.683,1.0,40.0,0.183,139.57,4.0,0.202
https://open.spotify.com/track/2xEwLqudOiHUioLy67fTbh,0.11,Need For Speed - Original Motion Picture Soundtrack,0.242,210307.0,0.514,False,https://i.scdn.co/image/11430fc9ef5d76e9b84799e2f4102edd7da8a82e,0.00474,7.0,0.296,-9.111,0.0,44.0,0.0445,185.953,4.0,0.0387
https://open.spotify.com/track/4TzZdoySVgwaK3IWMqoeka,0.000821,VHS 2.0,0.389,189707.0,0.748,False,https://i.scdn.co/image/ed83a9690f776e8f4703b03783068f2ac29d0948,0.00058,2.0,0.358,-4.461,1.0,36.0,0.0805,78.056,4.0,0.216
https://open.spotify.com/track/6dAIC2Hqes5KXEap8ADXEo,8.61e-05,Jungle (The MADE Edit),0.407,274280.0,0.868,False,https://i.scdn.co/image/6e00a6f1635b19feca2636810596ca1d41969273,0.205,2.0,0.369,-5.556,1.0,38.0,0.0926,77.968,4.0,0.11
https://open.spotify.com/track/1FL0VdCrrqc0UL8Uhrs2bH,0.789,Spotify Sessions,0.402,151880.0,0.284,False,https://i.scdn.co/image/7b29aea8620f71ff250b8530fa4984fc087490be,0.000477,6.0,0.133,-11.368,0.0,37.0,0.0327,87.955,3.0,0.117
https://open.spotify.com/track/6Iau4qVh6Douqjnyjq4GUi,0.78,Spotify Sessions,0.666,95707.0,0.431,False,https://i.scdn.co/image/7b29aea8620f71ff250b8530fa4984fc087490be,0.0,5.0,0.69,-9.831,1.0,35.0,0.425,107.901,3.0,0.745
https://open.spotify.com/track/3lXQbpmObVBcgKP7p3pJ18,0.0152,Bakersfield Commons,0.647,139038.0,0.751,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.78,8.0,0.149,-4.849,0.0,24.0,0.0328,153.738,4.0,0.741
https://open.spotify.com/track/7MWCwhbHiTTu352MDnIS1X,0.00256,Bakersfield Commons,0.626,132037.0,0.762,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.786,11.0,0.0972,-5.25,0.0,24.0,0.0385,167.142,4.0,0.719
https://open.spotify.com/track/6XlrAhGEC2fQWYmMCzXrOz,0.00224,Bakersfield Commons,0.644,118035.0,0.583,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.884,4.0,0.105,-5.346,0.0,25.0,0.057,154.532,4.0,0.959
https://open.spotify.com/track/101TrcEY870tn7hfmPvEwq,0.00661,Bakersfield Commons,0.6,135015.0,0.699,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.798,4.0,0.128,-5.565,0.0,24.0,0.0425,165.178,4.0,0.724
https://open.spotify.com/track/6MCZSP9cQkdOP6Z70eu0dL,0.0344,Bakersfield Commons,0.603,130026.0,0.631,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.809,11.0,0.105,-5.855,1.0,24.0,0.0439,154.113,4.0,0.615
https://open.spotify.com/track/6Dy4ijAzh4qgW3o8Iqu11H,0.0021,Bakersfield Commons,0.593,154032.0,0.755,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.827,0.0,0.117,-4.655,0.0,24.0,0.0373,169.681,4.0,0.649
https://open.spotify.com/track/18Fv83Ncpv9nDtrIANk8dm,0.0103,Bakersfield Commons,0.71,121039.0,0.719,False,https://i.scdn.co/image/92901e13548923e2930d5cdbe44c442379fdd7c8,0.76,9.0,0.33,-5.61,0.0,24.0,0.0358,151.189,4.0,0.572
https://open.spotify.com/track/3UelGoSCwCCrPUDi9V9PKz,0.000128,Jungle (Remixes),0.286,192200.0,0.717,False,https://i.scdn.co/image/98e48037f48f28ded03bbac7c9c4c31052dd2430,1.29e-06,2.0,0.412,-5.993,1.0,33.0,0.0606,76.379,4.0,0.154
https://open.spotify.com/track/0w44RXWnVqjPU037XopNlP,0.849,The Best of Creative Commons,0.472,408000.0,0.24,False,https://i.scdn.co/image/9352c07d562ca84371eb156980b7f23524ec7317,0.892,8.0,0.103,-17.834,1.0,35.0,0.035,120.007,4.0,0.348
https://open.spotify.com/track/3NVpxvqPQWmEnBjlvjW24q,0.178,Jamie N Commons,0.471,206853.0,0.465,False,https://i.scdn.co/image/cb893e4f6d4e1db2e46c4db2009818e55b67beca,0.0,11.0,0.0601,-5.537,0.0,30.0,0.0284,137.639,4.0,0.273
https://open.spotify.com/track/0P7LbSNQR66aaJn0GwD9OA,0.349,Cadillactica,0.544,254320.0,0.64,False,https://i.scdn.co/image/f6608fc70c68268cdd5db6a5fc3893e309b5b21f,0.00134,2.0,0.158,-7.272,1.0,23.0,0.152,92.42,4.0,0.173
https://open.spotify.com/track/5r3i9geEBkdeQOcH9qSp3Z,0.533,Below The Branches,0.72,151027.0,0.616,False,https://i.scdn.co/image/0c9118d5e518815254d57a61767ea7b050a63b4b,0.00727,11.0,0.311,-8.211,1.0,36.0,0.0324,117.372,4.0,0.8
https://open.spotify.com/track/0i0oY6LL2exqp5BKAVuFQR,0.036,Work Hard Stay Humble,0.649,177319.0,0.833,False,https://i.scdn.co/image/88c3e5aafdbd04b940690cd46c96e5b027d3ef40,0.0553,2.0,0.207,-11.342,1.0,19.0,0.0544,88.224,4.0,0.636
https://open.spotify.com/track/2q12OS6MhiLqDkRDQEKVk9,6.48e-05,Beginnings Are Always Messy,0.173,213943.0,0.635,False,https://i.scdn.co/image/274de243bc810f9c03ffd7f6b5f9e8b23c36ede9,0.0,7.0,0.382,-8.537,1.0,18.0,0.0442,86.982,4.0,0.434
https://open.spotify.com/track/3fdRNBLMJjibioRWSfj5rz,0.893,Paid Regular,0.543,118418.0,0.822,True,https://i.scdn.co/image/1a620ec16adc9a369ef5c6aa299cf07998d2dcc4,0.0,5.0,0.559,-7.206,0.0,19.0,0.909,83.774,1.0,0.466
https://open.spotify.com/track/0p6iAXtHGGMZsxvKhf2lyp,0.0119,Give'n It,0.657,181387.0,0.351,False,https://i.scdn.co/image/0a4bc380e3b87a4416b01ca609152699554d5c92,0.00247,1.0,0.0982,-14.252,1.0,18.0,0.197,76.953,4.0,0.459
https://open.spotify.com/track/6MDHHgj063DujtiJEPCrcI,0.994,"Lost Prank Phone Calls, Pt. 1",0.715,407267.0,0.32,False,https://i.scdn.co/image/5b2cff2506625cbed79ef7bf59022d6c3211360c,0.0,7.0,0.187,-12.56,1.0,23.0,0.931,130.764,3.0,0.688
https://open.spotify.com/track/5MRaKfSCCppPwgAfE1Uh7T,0.91,Best of Prank Phone Calls Uncensored,0.713,444307.0,0.327,True,https://i.scdn.co/image/b8e32143e2e3b6ab42fa3ca7050cfd8f051c83bf,0.0,6.0,0.841,-14.557,1.0,22.0,0.947,108.859,3.0,0.705
https://open.spotify.com/track/0gZyfWenhA57BzaAGv329y,0.924,"Lost Prank Phone Calls, Pt. 2",0.718,412107.0,0.3,False,https://i.scdn.co/image/707b858688bfec01de8ca9c5bef4b3fabff8d400,0.0,7.0,0.211,-11.835,1.0,22.0,0.934,113.108,4.0,0.657
https://open.spotify.com/track/59N0zjhtcfuMypkXEFTh4K,0.966,"Lost Prank Phone Calls, Pt. 1",0.65,365813.0,0.244,False,https://i.scdn.co/image/5b2cff2506625cbed79ef7bf59022d6c3211360c,0.0,0.0,0.101,-11.37,1.0,21.0,0.912,77.316,3.0,0.704
https://open.spotify.com/track/0TEBbNQXb9zIx2seffq1Hb,0.838,King Ding-A-Ling,0.559,270884.0,0.73,False,https://i.scdn.co/image/73c31a7ab7a31945c74b04c2ef427fb72fd4e245,0.0,2.0,0.457,-7.401,0.0,13.0,0.911,76.876,4.0,0.587
https://open.spotify.com/track/0KzgNv0opyPSwCdbYaGSvR,0.897,Best of Prank Phone Calls Uncensored,0.728,316933.0,0.253,True,https://i.scdn.co/image/b8e32143e2e3b6ab42fa3ca7050cfd8f051c83bf,0.0,10.0,0.297,-12.989,0.0,18.0,0.928,123.067,4.0,0.607
https://open.spotify.com/track/1WuU85FuZH0qmyVTMhSKUL,0.895,Nephew Tommy’s Prank Calls - Cheaters Volume 6,0.706,357622.0,0.204,True,https://i.scdn.co/image/39cd91f8603eaaa87db2d79e170da5a84c825adf,0.0,9.0,0.119,-13.99,1.0,18.0,0.945,100.737,3.0,0.62
https://open.spotify.com/track/3Px1Jtwoq4wLiWT0z8wrID,0.979,Nephew Tommy’s Prank Calls - Cheaters Volume 6,0.627,392438.0,0.213,True,https://i.scdn.co/image/39cd91f8603eaaa87db2d79e170da5a84c825adf,0.0,9.0,0.123,-13.517,1.0,18.0,0.945,78.554,4.0,0.567
https://open.spotify.com/track/7koG42pj5siMPbjpAPIDeR,0.992,Nephew Tommy’s Prank Calls - Cheaters Volume 6,0.745,359634.0,0.173,True,https://i.scdn.co/image/39cd91f8603eaaa87db2d79e170da5a84c825adf,0.0,11.0,0.389,-15.161,1.0,18.0,0.943,61.914,4.0,0.64
https://open.spotify.com/track/5ntNbaqer5bJWL7z5gk5nX,0.993,Celebrity Prank Phone Calls,0.656,441880.0,0.254,False,https://i.scdn.co/image/1638b01549adae4045437f8796511e1a7d9aad44,3.62e-06,11.0,0.537,-17.193,1.0,16.0,0.944,70.599,4.0,0.832
https://open.spotify.com/track/3GXzTUNF2QQaPPMCmWczx0,0.914,Best of Prank Phone Calls Uncensored,0.722,470453.0,0.32,True,https://i.scdn.co/image/b8e32143e2e3b6ab42fa3ca7050cfd8f051c83bf,0.0,3.0,0.384,-11.601,1.0,18.0,0.942,130.007,3.0,0.718
https://open.spotify.com/track/6zqslUURCyfMdDhKiWTn63,0.993,"Lost Prank Phone Calls, Pt. 2",0.616,410307.0,0.331,False,https://i.scdn.co/image/707b858688bfec01de8ca9c5bef4b3fabff8d400,7.47e-06,10.0,0.16,-11.735,0.0,17.0,0.935,76.106,4.0,0.793
https://open.spotify.com/track/12wL9A6HZiudj6Fk387MV1,0.991,Nephew Tommy's Prank Phone Calls Volume 4,0.721,432053.0,0.261,False,https://i.scdn.co/image/d5823abb7c9be314b34ba7e22b1ea2a41f97c5f1,2.89e-05,0.0,0.266,-17.087,1.0,17.0,0.947,126.117,3.0,0.674
https://open.spotify.com/track/2vynXGcAp9esRPmLwUCAf9,0.988,Nephew Tommy’s Prank Calls - Cheaters Volume 6,0.714,375830.0,0.208,True,https://i.scdn.co/image/39cd91f8603eaaa87db2d79e170da5a84c825adf,0.0,2.0,0.219,-16.112,1.0,17.0,0.906,129.537,3.0,0.415
https://open.spotify.com/track/02GPGOhbUmAKfoMjWjpQWT,0.993,"Lost Prank Phone Calls, Pt. 2",0.735,370773.0,0.181,False,https://i.scdn.co/image/707b858688bfec01de8ca9c5bef4b3fabff8d400,2.16e-06,7.0,0.142,-14.038,1.0,17.0,0.947,66.033,3.0,0.665
https://open.spotify.com/track/159y1i2g9sDmB4S6NDFEBk,0.83,Prank Phone Calls Volume 1,0.678,380307.0,0.433,False,https://i.scdn.co/image/c140a46886ff5bd87ec3c4bab372fa7a5d46d795,0.0,6.0,0.465,-7.595,1.0,14.0,0.923,91.397,4.0,0.625
https://open.spotify.com/track/6gyB7Sax95dl9BqEe4Qbck,0.99,Nephew Tommy's Prank Phone Calls Volume 4,0.731,459013.0,0.331,False,https://i.scdn.co/image/d5823abb7c9be314b34ba7e22b1ea2a41f97c5f1,2.02e-06,0.0,0.269,-12.468,0.0,17.0,0.935,67.488,4.0,0.737
https://open.spotify.com/track/5x6eyzzMxURy1M8wBACIcw,0.835,Celebrity Prank Phone Calls,0.714,357952.0,0.421,False,https://i.scdn.co/image/1638b01549adae4045437f8796511e1a7d9aad44,0.0,0.0,0.662,-8.051,1.0,15.0,0.925,130.569,1.0,0.569
https://open.spotify.com/track/5vd7EdLAydhuEM95dk1PL9,0.992,Nephew Tommy's Prank Phone Calls Volume 4,0.723,422667.0,0.272,False,https://i.scdn.co/image/d5823abb7c9be314b34ba7e22b1ea2a41f97c5f1,5.24e-05,10.0,0.244,-14.948,1.0,16.0,0.945,128.09,5.0,0.699
https://open.spotify.com/track/22b2Ae38BHh0g1FHvR9BSJ,0.948,Prank Phone Calls Volume 1,0.62,359853.0,0.449,False,https://i.scdn.co/image/c140a46886ff5bd87ec3c4bab372fa7a5d46d795,0.0,10.0,0.407,-7.354,1.0,15.0,0.942,71.546,5.0,0.704
https://open.spotify.com/track/3QkPmSMYRmrUyLuCtYCIIH,0.0558,Indorock,0.589,183200.0,0.862,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.896,9.0,0.0592,-8.697,1.0,18.0,0.041,161.977,4.0,0.818
https://open.spotify.com/track/1ObsbloqORJmeG7RG4wLGS,0.0339,Indorock,0.519,228267.0,0.475,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.611,9.0,0.127,-8.074,1.0,6.0,0.0274,122.88,4.0,0.574
https://open.spotify.com/track/5BtcLneFBACDinl2rNK8b5,0.136,Indorock,0.377,157333.0,0.41,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.000223,4.0,0.199,-10.515,1.0,9.0,0.0314,134.833,3.0,0.483
https://open.spotify.com/track/0UL322MXlYebTSucBRO6Mo,0.196,Indorock,0.462,218360.0,0.511,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,8.35e-06,4.0,0.108,-9.698,1.0,6.0,0.0347,138.336,4.0,0.714
https://open.spotify.com/track/6bmL3oCy2WddLq47AaHBwR,0.0679,Indorock,0.694,196640.0,0.824,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,9.7e-05,2.0,0.0488,-7.912,1.0,4.0,0.0279,134.66,4.0,0.962
https://open.spotify.com/track/7EamcwUTxBuxcQP0WCwXKo,0.00176,Indorock,0.558,214733.0,0.895,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.835,9.0,0.0623,-9.106,1.0,6.0,0.0345,157.155,4.0,0.947
https://open.spotify.com/track/2lOkJLf3okzrj8dliOzCrn,0.0104,Indorock,0.453,233533.0,0.857,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.859,2.0,0.0986,-8.207,1.0,5.0,0.0303,151.518,4.0,0.821
https://open.spotify.com/track/7qbLy82jNi9gEMJCGltjKE,0.00784,Indorock,0.421,221733.0,0.571,False,https://i.scdn.co/image/b61d158946055680a391abf28816c2a52c4195d6,0.596,7.0,0.0835,-7.475,1.0,9.0,0.024,102.04,4.0,0.542
https://open.spotify.com/track/2phk4novoG8yCk3dN5kAEF,0.877,Koja Bayad Beram,0.656,232269.0,0.557,False,https://i.scdn.co/image/4d8299dcb15468a66c5d07074e08ee415bb35e16,6.27e-06,5.0,0.104,-7.677,0.0,25.0,0.0293,110.073,4.0,0.456
https://open.spotify.com/track/40Ls8pWfnvRT1j3XB4mhNI,0.653,"Paeiz, Tanhaei (Autumn, Loneliness)",0.633,207200.0,0.79,False,https://i.scdn.co/image/f2a016dab1dbb260fa64163b680c003db12b62b9,0.0,0.0,0.114,-5.255,0.0,19.0,0.0514,157.429,3.0,0.733
https://open.spotify.com/track/0uSQkvIm516zcmI0yvf9D3,0.875,Bedoone Tarikh Bedoone Emza,0.466,264138.0,0.398,False,https://i.scdn.co/image/d12522311b5fe0f9a14d17af2e7dd1d981adb112,0.0,9.0,0.111,-7.22,0.0,16.0,0.0453,79.501,5.0,0.202
https://open.spotify.com/track/2PBsygm9joxrd4oO1XqT54,0.641,"Paeiz, Tanhaei (Autumn, Loneliness)",0.467,244227.0,0.757,False,https://i.scdn.co/image/f2a016dab1dbb260fa64163b680c003db12b62b9,0.0,10.0,0.0758,-6.071,0.0,15.0,0.0665,161.628,4.0,0.551
